race_id,date,レース,開催地,馬名,馬番,着順,人気,確定オッズ,source
202602010807,2026-07-05,7,函館,キャリーグレイス,7,1,2,3.3,jra
202602010807,2026-07-05,7,函館,キャンドルマス,8,2,3,5.3,jra
202602010807,2026-07-05,7,函館,アルヘンティニータ,2,3,4,5.7,jra
202602010807,2026-07-05,7,函館,クイーンレグナント,4,4,5,6.4,jra
202602010807,2026-07-05,7,函館,ムーンブランシュ,3,5,1,2.6,jra
202602010807,2026-07-05,7,函館,パーティーガール,6,6,9,165.0,jra
202602010807,2026-07-05,7,函館,カップッチョ,9,7,8,100.0,jra
202602010807,2026-07-05,7,函館,マインセーラ,5,8,7,86.2,jra
202602010807,2026-07-05,7,函館,ジェイエルライナー,1,9,6,44.9,jra
202602010808,2026-07-05,8,函館,アオハルブルース,4,1,1,2.1,jra
202602010808,2026-07-05,8,函館,ポンピエ,2,2,3,5.5,jra
202602010808,2026-07-05,8,函館,ファンタイムギフト,1,3,5,8.5,jra
202602010808,2026-07-05,8,函館,ゴールドドレッサ,6,4,4,6.8,jra
202602010808,2026-07-05,8,函館,ナクライト,8,5,2,3.6,jra
202602010808,2026-07-05,8,函館,ブリスフル,5,6,7,35.9,jra
202602010808,2026-07-05,8,函館,マジカルシャイン,7,7,6,35.5,jra
202602010808,2026-07-05,8,函館,スタンピー,3,8,8,58.0,jra
202602010809,2026-07-05,9,函館,サンタアニタ,16,1,4,8.6,jra
202602010809,2026-07-05,9,函館,マジカルフェアリー,3,2,13,65.4,jra
202602010809,2026-07-05,9,函館,マナボニート,6,3,1,2.9,jra
202602010809,2026-07-05,9,函館,ハリウッドメモリー,2,4,3,5.1,jra
202602010809,2026-07-05,9,函館,ショウナンカリス,13,5,2,4.5,jra
202602010809,2026-07-05,9,函館,ベビーズブレス,11,6,5,11.9,jra
202602010809,2026-07-05,9,函館,スイミーユニバンス,1,7,14,121.3,jra
202602010809,2026-07-05,9,函館,セイプリーズ,14,8,12,50.4,jra
202602010809,2026-07-05,9,函館,ベルビースタローン,10,9,8,25.2,jra
202602010809,2026-07-05,9,函館,ヒラボクミニー,12,10,11,40.7,jra
202602010809,2026-07-05,9,函館,ラスティングスノー,8,11,9,26.3,jra
202602010809,2026-07-05,9,函館,ミニョンマルーン,9,12,10,29.0,jra
202602010809,2026-07-05,9,函館,リリーフィールド,7,13,6,16.8,jra
202602010809,2026-07-05,9,函館,マルプリ,4,14,15,169.9,jra
202602010809,2026-07-05,9,函館,ゴキゲンサン,5,15,16,184.2,jra
202602010809,2026-07-05,9,函館,モズアンタレス,15,16,7,21.6,jra
202602010810,2026-07-05,10,函館,アルマデオロ,1,1,1,1.8,jra
202602010810,2026-07-05,10,函館,アスクデッドヒート,7,2,3,7.7,jra
202602010810,2026-07-05,10,函館,バースライト,11,3,2,7.4,jra
202602010810,2026-07-05,10,函館,ラーシャローム,8,4,4,8.4,jra
202602010810,2026-07-05,10,函館,ジュンツバメガエシ,6,5,7,17.3,jra
202602010810,2026-07-05,10,函館,リアルファインド,3,6,8,22.8,jra
202602010810,2026-07-05,10,函館,ライフセービング,10,7,9,38.0,jra
202602010810,2026-07-05,10,函館,ブリヤディアマンテ,9,8,10,55.5,jra
202602010810,2026-07-05,10,函館,リギーロ,5,9,6,12.5,jra
202602010810,2026-07-05,10,函館,アメジストブラック,2,10,11,70.2,jra
202602010810,2026-07-05,10,函館,ゴールデンパゴーダ,4,11,5,12.3,jra
202602010811,2026-07-05,11,函館,ワイドブリザード,11,1,4,5.1,jra
202602010811,2026-07-05,11,函館,レヴォントゥレット,6,2,7,13.6,jra
202602010811,2026-07-05,11,函館,ヒルノハンブルク,7,3,5,6.3,jra
202602010811,2026-07-05,11,函館,オウギノカナメ,1,4,8,31.6,jra
202602010811,2026-07-05,11,函館,プロミストジーン,4,5,1,4.2,jra
202602010811,2026-07-05,11,函館,ホールシバン,5,6,11,106.9,jra
202602010811,2026-07-05,11,函館,ラタフォレスト,2,7,2,4.5,jra
202602010811,2026-07-05,11,函館,テーオードレフォン,3,8,9,37.7,jra
202602010811,2026-07-05,11,函館,アスクデビューモア,8,9,10,62.3,jra
202602010811,2026-07-05,11,函館,カナルビーグル,9,10,6,10.8,jra
202602010811,2026-07-05,11,函館,コトホドサヨウニ,10,11,3,5.0,jra
202602010812,2026-07-05,12,函館,ララバニュルス,4,1,1,2.3,jra
202602010812,2026-07-05,12,函館,ハーモニーソング,7,2,3,7.6,jra
202602010812,2026-07-05,12,函館,コモンスナイプ,10,3,4,8.5,jra
202602010812,2026-07-05,12,函館,ソードマスター,1,4,6,14.6,jra
202602010812,2026-07-05,12,函館,ブライトアゲイン,6,5,5,10.4,jra
202602010812,2026-07-05,12,函館,ユーベルジーク,3,6,10,144.0,jra
202602010812,2026-07-05,12,函館,フレンドモナコ,5,7,7,63.1,jra
202602010812,2026-07-05,12,函館,グランフィエルテ,9,8,2,2.6,jra
202602010812,2026-07-05,12,函館,ブラヴィーノ,8,9,9,120.7,jra
202602010812,2026-07-05,12,函館,マイオウンウェイ,2,10,8,85.6,jra
202603020401,2026-07-05,1,福島,オウケンハニー,10,1,4,8.0,jra
202603020401,2026-07-05,1,福島,デルマザオウ,11,2,7,12.3,jra
202603020401,2026-07-05,1,福島,ペールデュクラン,5,3,2,4.3,jra
202603020401,2026-07-05,1,福島,ドナソラーレ,2,4,5,8.0,jra
202603020401,2026-07-05,1,福島,バーヴァンシー,13,5,1,4.0,jra
202603020401,2026-07-05,1,福島,マイトリックスター,12,6,10,54.9,jra
202603020401,2026-07-05,1,福島,オリエンタルガール,8,7,13,112.8,jra
202603020401,2026-07-05,1,福島,オーシャンミューズ,4,8,15,173.6,jra
202603020401,2026-07-05,1,福島,ミュージックレイン,14,9,6,10.9,jra
202603020401,2026-07-05,1,福島,バイアブランカ,15,10,3,4.9,jra
202603020401,2026-07-05,1,福島,ナックレジーナ,3,11,8,19.9,jra
202603020401,2026-07-05,1,福島,マネーマネー,1,12,12,79.2,jra
202603020401,2026-07-05,1,福島,デルマツルギ,9,13,11,68.5,jra
202603020401,2026-07-05,1,福島,リトルベルタ,6,14,9,32.9,jra
202603020401,2026-07-05,1,福島,アンジュリオ,7,15,14,137.0,jra
202603020402,2026-07-05,2,福島,ゴールドパレード,8,1,3,5.4,jra
202603020402,2026-07-05,2,福島,ダイユウルミナス,2,2,5,14.6,jra
202603020402,2026-07-05,2,福島,シルバーアックス,11,3,1,3.3,jra
202603020402,2026-07-05,2,福島,エンジェルサン,10,4,13,70.0,jra
202603020402,2026-07-05,2,福島,ニシノタチアナ,3,5,7,16.5,jra
202603020402,2026-07-05,2,福島,ハルカオル,1,6,9,19.2,jra
202603020402,2026-07-05,2,福島,ドリーマーズ,13,7,14,92.5,jra
202603020402,2026-07-05,2,福島,ハッピースーニャ,14,8,4,14.3,jra
202603020402,2026-07-05,2,福島,ブロークンハート,9,9,2,3.5,jra
202603020402,2026-07-05,2,福島,ネオアンボウ,6,10,12,63.9,jra
202603020402,2026-07-05,2,福島,セイウンプーパ,4,11,6,15.1,jra
202603020402,2026-07-05,2,福島,ケイベエ,12,12,11,53.5,jra
202603020402,2026-07-05,2,福島,トウシンラヴ,7,13,8,16.7,jra
202603020402,2026-07-05,2,福島,ローズバラード,15,14,15,268.4,jra
202603020402,2026-07-05,2,福島,ホカミテダメ,5,15,10,20.6,jra
202603020403,2026-07-05,3,福島,マーゴットドライ,5,1,3,4.3,jra
202603020403,2026-07-05,3,福島,ヤマメホープ,14,2,1,3.2,jra
202603020403,2026-07-05,3,福島,ベルランコントル,3,3,5,8.9,jra
202603020403,2026-07-05,3,福島,プラネタリーアワー,9,4,12,130.3,jra
202603020403,2026-07-05,3,福島,ソロンゴ,10,4,9,28.6,jra
202603020403,2026-07-05,3,福島,ワインダークシー,11,6,2,4.3,jra
202603020403,2026-07-05,3,福島,ヘルヴィッツ,16,7,6,18.4,jra
202603020403,2026-07-05,3,福島,ダイシンパルス,6,8,13,139.1,jra
202603020403,2026-07-05,3,福島,ラスタリア,2,9,11,71.5,jra
202603020403,2026-07-05,3,福島,シュガーシャック,7,10,10,43.0,jra
202603020403,2026-07-05,3,福島,クラックミーアップ,12,11,14,175.6,jra
202603020403,2026-07-05,3,福島,ロマンス,1,12,7,19.9,jra
202603020403,2026-07-05,3,福島,セシルブリュネ,4,13,4,8.2,jra
202603020403,2026-07-05,3,福島,スカイプライド,15,14,15,210.0,jra
202603020403,2026-07-05,3,福島,ブラッククラウズ,8,15,8,23.1,jra
202603020403,2026-07-05,3,福島,ウキヨノサンシロウ,13,16,16,276.9,jra
202603020404,2026-07-05,4,福島,コウソクルリアン,10,1,1,2.9,jra
202603020404,2026-07-05,4,福島,スピニンググローブ,8,2,8,33.1,jra
202603020404,2026-07-05,4,福島,シェリアドレ,15,3,3,4.6,jra
202603020404,2026-07-05,4,福島,エリースノー,4,4,5,11.8,jra
202603020404,2026-07-05,4,福島,セイウンヤオヨロズ,13,5,4,7.1,jra
202603020404,2026-07-05,4,福島,フェイスリフト,7,6,2,3.6,jra
202603020404,2026-07-05,4,福島,フジコンフィデンス,11,7,9,35.5,jra
202603020404,2026-07-05,4,福島,ジーティーソレイユ,2,8,10,51.2,jra
202603020404,2026-07-05,4,福島,リアルパラダイス,16,9,12,169.4,jra
202603020404,2026-07-05,4,福島,トレフォイルノット,1,10,7,29.5,jra
202603020404,2026-07-05,4,福島,ブルーダイヤシチー,3,11,11,143.9,jra
202603020404,2026-07-05,4,福島,ハクサンミレイ,5,12,6,15.5,jra
202603020404,2026-07-05,4,福島,イゲマジャ,9,13,16,390.8,jra
202603020404,2026-07-05,4,福島,ライヴギムレット,14,14,13,256.4,jra
202603020404,2026-07-05,4,福島,ドングラミ,12,15,14,286.4,jra
202603020404,2026-07-05,4,福島,エスコルチア,6,16,15,371.3,jra
202603020405,2026-07-05,5,福島,エスクアドラ,5,1,2,3.3,jra
202603020405,2026-07-05,5,福島,プリンキパトゥス,12,2,10,49.6,jra
202603020405,2026-07-05,5,福島,ビートル,14,3,6,24.4,jra
202603020405,2026-07-05,5,福島,ノシェリー,1,4,7,24.8,jra
202603020405,2026-07-05,5,福島,タイセイソアリング,10,5,12,68.6,jra
202603020405,2026-07-05,5,福島,ミッドナイトフレア,6,6,3,6.0,jra
202603020405,2026-07-05,5,福島,フレンデル,8,7,5,18.9,jra
202603020405,2026-07-05,5,福島,ランドジャイアンツ,2,8,11,56.5,jra
202603020405,2026-07-05,5,福島,ドナズエクリプス,16,9,8,33.1,jra
202603020405,2026-07-05,5,福島,ファウナード,13,10,9,37.1,jra
202603020405,2026-07-05,5,福島,ゴールドテソーロ,7,11,1,2.6,jra
202603020405,2026-07-05,5,福島,ブライトシーン,3,12,14,125.2,jra
202603020405,2026-07-05,5,福島,リアライズグロリア,11,13,4,7.5,jra
202603020405,2026-07-05,5,福島,ミリオ,4,14,13,86.6,jra
202603020405,2026-07-05,5,福島,ブロンクス,15,15,16,251.9,jra
202603020406,2026-07-05,6,福島,ピクニックマーチ,10,1,6,8.9,jra
202603020406,2026-07-05,6,福島,シュネーバレン,8,2,2,4.3,jra
202603020406,2026-07-05,6,福島,エストレアボニータ,9,3,7,9.5,jra
202603020406,2026-07-05,6,福島,タガノカハンカ,13,4,5,7.9,jra
202603020406,2026-07-05,6,福島,スターバーナー,1,5,1,3.9,jra
202603020406,2026-07-05,6,福島,ダンシングアワー,4,6,13,190.4,jra
202603020406,2026-07-05,6,福島,イヴナンバーフォー,12,7,3,5.2,jra
202603020406,2026-07-05,6,福島,ジンクピリチオン,7,8,8,32.3,jra
202603020406,2026-07-05,6,福島,エーオープリマ,5,9,4,6.3,jra
202603020406,2026-07-05,6,福島,エレスレイプニル,3,10,11,117.0,jra
202603020406,2026-07-05,6,福島,エレガントステップ,6,11,9,63.5,jra
202603020406,2026-07-05,6,福島,ヴェットビルズ,2,12,12,167.6,jra
202603020406,2026-07-05,6,福島,ゴーゼンチュー,11,13,10,116.3,jra
202603020407,2026-07-05,7,福島,ヴンダーバール,6,1,1,2.7,jra
202603020407,2026-07-05,7,福島,リポジノ,12,2,8,26.0,jra
202603020407,2026-07-05,7,福島,ケープウィッカム,3,3,3,5.4,jra
202603020407,2026-07-05,7,福島,ブルーサーマル,14,4,7,23.0,jra
202603020407,2026-07-05,7,福島,ランスノーブル,9,5,5,16.0,jra
202603020407,2026-07-05,7,福島,デルマアポロニア,7,6,6,16.9,jra
202603020407,2026-07-05,7,福島,フォンデネージュ,4,7,10,63.1,jra
202603020407,2026-07-05,7,福島,グランコネクシオン,5,8,9,50.1,jra
202603020407,2026-07-05,7,福島,マタミカンサン,11,9,4,7.0,jra
202603020407,2026-07-05,7,福島,グランシャット,13,10,14,267.7,jra
202603020407,2026-07-05,7,福島,エイミームーン,8,11,12,190.3,jra
202603020407,2026-07-05,7,福島,ベルフィーヌ,10,12,11,71.7,jra
202603020407,2026-07-05,7,福島,コヴェナント,2,13,15,316.7,jra
202603020407,2026-07-05,7,福島,アスコットヴェール,15,14,2,3.4,jra
202603020407,2026-07-05,7,福島,ニコ,1,15,13,210.8,jra
202603020408,2026-07-05,8,福島,オックスアイ,6,1,3,5.4,jra
202603020408,2026-07-05,8,福島,ジャグアール,4,2,5,10.2,jra
202603020408,2026-07-05,8,福島,ミエノストロング,1,3,1,2.0,jra
202603020408,2026-07-05,8,福島,サンブライト,8,4,2,4.8,jra
202603020408,2026-07-05,8,福島,ウインイルネージュ,11,5,9,73.2,jra
202603020408,2026-07-05,8,福島,クモヒトツナイ,3,6,8,28.8,jra
202603020408,2026-07-05,8,福島,ヒラボクヒーロー,10,7,11,176.9,jra
202603020408,2026-07-05,8,福島,カリーン,2,8,4,7.7,jra
202603020408,2026-07-05,8,福島,ティティナ,12,9,6,21.9,jra
202603020408,2026-07-05,8,福島,リネンタイリン,9,10,7,28.1,jra
202603020408,2026-07-05,8,福島,タッカーバレット,7,11,12,191.2,jra
202603020408,2026-07-05,8,福島,サンシップ,5,12,10,159.8,jra
202603020409,2026-07-05,9,福島,カーヌスティ,13,1,4,6.9,jra
202603020409,2026-07-05,9,福島,イゾラフェリーチェ,11,2,5,7.7,jra
202603020409,2026-07-05,9,福島,フェルミアーク,9,3,1,3.3,jra
202603020409,2026-07-05,9,福島,セイウンデセオ,5,4,6,9.7,jra
202603020409,2026-07-05,9,福島,ラパンチュール,3,5,2,5.8,jra
202603020409,2026-07-05,9,福島,ジョウゲンノツキ,16,6,12,61.7,jra
202603020409,2026-07-05,9,福島,ホウオウブースター,15,7,13,79.8,jra
202603020409,2026-07-05,9,福島,マキシマムドライブ,14,8,3,6.8,jra
202603020409,2026-07-05,9,福島,ライクアフラワー,10,9,10,35.5,jra
202603020409,2026-07-05,9,福島,マンウォル,4,10,11,45.0,jra
202603020409,2026-07-05,9,福島,バシレイア,1,11,8,19.5,jra
202603020409,2026-07-05,9,福島,ヴェナートル,12,12,9,23.2,jra
202603020409,2026-07-05,9,福島,ジャガード,2,13,16,139.0,jra
202603020409,2026-07-05,9,福島,フェデルミエール,7,14,14,100.1,jra
202603020409,2026-07-05,9,福島,エリカカリーナ,8,15,7,15.8,jra
202603020409,2026-07-05,9,福島,ゼンダンタカ,6,16,15,127.5,jra
202603020410,2026-07-05,10,福島,ベストミーエヴァー,5,1,1,1.3,jra
202603020410,2026-07-05,10,福島,ワザモノ,1,2,4,13.6,jra
202603020410,2026-07-05,10,福島,ペッレグリーニ,4,3,5,18.4,jra
202603020410,2026-07-05,10,福島,シャイニースイフト,8,4,9,49.7,jra
202603020410,2026-07-05,10,福島,グランカンタンテ,11,5,2,7.8,jra
202603020410,2026-07-05,10,福島,マイネルフォルツァ,2,6,3,11.3,jra
202603020410,2026-07-05,10,福島,バセリーナ,9,7,8,21.2,jra
202603020410,2026-07-05,10,福島,ロゼル,3,8,10,100.8,jra
202603020410,2026-07-05,10,福島,ビッグデイメイク,12,9,12,310.4,jra
202603020410,2026-07-05,10,福島,リアンベーレ,10,10,7,19.4,jra
202603020410,2026-07-05,10,福島,レッドダンルース,7,11,6,19.0,jra
202603020410,2026-07-05,10,福島,ヨシヒロ,6,12,11,175.4,jra
202603020411,2026-07-05,11,福島,ストレングス,7,1,6,9.7,jra
202603020411,2026-07-05,11,福島,ミッキーヌチバナ,8,2,5,9.4,jra
202603020411,2026-07-05,11,福島,メリークリスマス,1,3,2,4.0,jra
202603020411,2026-07-05,11,福島,シゲルショウグン,12,4,3,5.6,jra
202603020411,2026-07-05,11,福島,ハビレ,15,5,7,14.5,jra
202603020411,2026-07-05,11,福島,ニシキギミッチー,6,6,8,28.7,jra
202603020411,2026-07-05,11,福島,ショウナンライシン,11,7,10,30.3,jra
202603020411,2026-07-05,11,福島,カンピオーネ,2,8,9,29.0,jra
202603020411,2026-07-05,11,福島,ロジアデレード,9,9,1,3.9,jra
202603020411,2026-07-05,11,福島,ポッドロゴ,5,10,4,8.6,jra
202603020411,2026-07-05,11,福島,サンマルパトロール,13,11,15,235.2,jra
202603020411,2026-07-05,11,福島,ベルウェザー,4,12,11,30.3,jra
202603020411,2026-07-05,11,福島,ピースオブザライフ,14,13,14,133.4,jra
202603020411,2026-07-05,11,福島,ルージュアベリア,10,14,12,39.9,jra
202603020411,2026-07-05,11,福島,サクラトップリアル,3,15,13,109.3,jra
202603020412,2026-07-05,12,福島,モーゲンセン,8,1,7,12.9,jra
202603020412,2026-07-05,12,福島,トモジャオーリー,5,2,1,4.2,jra
202603020412,2026-07-05,12,福島,ゼファーテソーロ,13,3,6,12.4,jra
202603020412,2026-07-05,12,福島,キングクレオール,6,4,15,343.1,jra
202603020412,2026-07-05,12,福島,レインボーラッキー,12,5,10,43.7,jra
202603020412,2026-07-05,12,福島,ヴァイオスペース,3,6,11,51.2,jra
202603020412,2026-07-05,12,福島,リバージュエル,7,7,14,183.8,jra
202603020412,2026-07-05,12,福島,ヨドノティアラ,2,8,5,8.1,jra
202603020412,2026-07-05,12,福島,ピコレッド,1,9,2,4.5,jra
202603020412,2026-07-05,12,福島,カンレイスター,4,10,4,6.5,jra
202603020412,2026-07-05,12,福島,スカイダイバー,10,11,9,38.0,jra
202603020412,2026-07-05,12,福島,プレザントトーン,11,12,12,165.5,jra
202603020412,2026-07-05,12,福島,ランドスター,15,13,3,4.9,jra
202603020412,2026-07-05,12,福島,アースミューズ,14,14,8,14.5,jra
202603020412,2026-07-05,12,福島,ノーブルオリンポス,9,15,13,167.6,jra
202610020401,2026-07-05,1,小倉,ドラギニャン,12,1,3,6.0,jra
202610020401,2026-07-05,1,小倉,ガストン,3,2,4,6.8,jra
202610020401,2026-07-05,1,小倉,ボールドハーテッド,2,3,5,8.7,jra
202610020401,2026-07-05,1,小倉,ホウオウスターツ,6,4,9,44.3,jra
202610020401,2026-07-05,1,小倉,タガノバルコス,8,5,2,4.8,jra
202610020401,2026-07-05,1,小倉,ストラクチャー,5,6,7,13.2,jra
202610020401,2026-07-05,1,小倉,モズナイスバディー,4,7,1,3.1,jra
202610020401,2026-07-05,1,小倉,メイショウブレゲ,11,8,6,8.8,jra
202610020401,2026-07-05,1,小倉,リッケンバッカー,10,9,8,18.3,jra
202610020401,2026-07-05,1,小倉,ルルフィーユ,9,10,12,161.6,jra
202610020401,2026-07-05,1,小倉,スペルキャスター,1,11,11,101.0,jra
202610020402,2026-07-05,2,小倉,リエーヴェ,10,1,1,1.8,jra
202610020402,2026-07-05,2,小倉,スイトーヨ,7,2,5,14.1,jra
202610020402,2026-07-05,2,小倉,ニシノキヅイタラ,8,3,6,18.6,jra
202610020402,2026-07-05,2,小倉,タカモリ,2,4,2,5.5,jra
202610020402,2026-07-05,2,小倉,ワッザイカ,14,5,13,147.6,jra
202610020402,2026-07-05,2,小倉,ルーストカール,6,6,11,133.6,jra
202610020402,2026-07-05,2,小倉,ヘキレキ,9,7,4,9.7,jra
202610020402,2026-07-05,2,小倉,ニシノマティーニ,3,8,9,40.3,jra
202610020402,2026-07-05,2,小倉,ココニイルヨ,16,9,8,19.6,jra
202610020402,2026-07-05,2,小倉,ユイノジカンカセギ,1,10,3,8.4,jra
202610020402,2026-07-05,2,小倉,カシノクロサイト,4,11,10,98.2,jra
202610020402,2026-07-05,2,小倉,グレートキリシマ,5,12,7,18.8,jra
202610020402,2026-07-05,2,小倉,カシノヴィタ,13,13,12,139.6,jra
202610020402,2026-07-05,2,小倉,ユイパルティ,15,14,15,207.6,jra
202610020402,2026-07-05,2,小倉,カシノカゲマル,12,15,14,176.6,jra
202610020402,2026-07-05,2,小倉,ラブマイティー,11,16,16,280.3,jra
202610020403,2026-07-05,3,小倉,アオイハルカ,5,1,8,39.3,jra
202610020403,2026-07-05,3,小倉,ベルトナリテ,12,2,16,160.9,jra
202610020403,2026-07-05,3,小倉,タイセイアビオン,6,3,9,43.7,jra
202610020403,2026-07-05,3,小倉,ウィスカーパッド,4,4,3,4.5,jra
202610020403,2026-07-05,3,小倉,クラリノ,8,5,14,118.2,jra
202610020403,2026-07-05,3,小倉,サンタカタリナ,3,6,6,18.7,jra
202610020403,2026-07-05,3,小倉,リボンインザスカイ,7,7,5,12.5,jra
202610020403,2026-07-05,3,小倉,ティタノマキア,17,8,2,4.1,jra
202610020403,2026-07-05,3,小倉,ノヴァレジーナ,18,9,13,72.9,jra
202610020403,2026-07-05,3,小倉,メイショウコハル,11,10,4,7.9,jra
202610020403,2026-07-05,3,小倉,トライアンドエラー,14,11,15,124.1,jra
202610020403,2026-07-05,3,小倉,オーマイラッキーン,10,12,7,22.0,jra
202610020403,2026-07-05,3,小倉,グランブーケ,1,13,12,62.0,jra
202610020403,2026-07-05,3,小倉,ゴッドアミーラ,15,14,10,47.4,jra
202610020403,2026-07-05,3,小倉,ケンブリッジグレイ,2,15,11,58.2,jra
202610020403,2026-07-05,3,小倉,ノクスカンパーナ,13,16,17,173.9,jra
202610020403,2026-07-05,3,小倉,メイプルキュート,9,17,18,197.6,jra
202610020404,2026-07-05,4,小倉,リトセア,6,1,5,12.2,jra
202610020404,2026-07-05,4,小倉,メイワキラリ,5,2,6,13.1,jra
202610020404,2026-07-05,4,小倉,モズタイシソウシ,4,3,3,8.7,jra
202610020404,2026-07-05,4,小倉,サトノロザリー,8,4,1,1.9,jra
202610020404,2026-07-05,4,小倉,ショウナンタマユラ,2,5,4,10.1,jra
202610020404,2026-07-05,4,小倉,アルミラージ,12,6,9,29.9,jra
202610020404,2026-07-05,4,小倉,トモジャカトゥーラ,1,7,13,219.0,jra
202610020404,2026-07-05,4,小倉,スターペスアンナ,7,8,14,222.3,jra
202610020404,2026-07-05,4,小倉,ナツノオジョウサマ,11,9,10,42.8,jra
202610020404,2026-07-05,4,小倉,タマモビスケット,10,10,8,25.7,jra
202610020404,2026-07-05,4,小倉,ファイアプレイス,14,11,2,5.3,jra
202610020404,2026-07-05,4,小倉,ロードフリューゲル,13,12,7,18.9,jra
202610020404,2026-07-05,4,小倉,ナムラステラ,9,13,12,159.0,jra
202610020404,2026-07-05,4,小倉,モズナツノジン,3,14,11,132.9,jra
202610020405,2026-07-05,5,小倉,ポルトブルー,1,1,6,14.1,jra
202610020405,2026-07-05,5,小倉,アーデルボーデン,11,2,7,18.4,jra
202610020405,2026-07-05,5,小倉,シャローチャンプ,8,3,4,8.8,jra
202610020405,2026-07-05,5,小倉,ヤマニンイハナ,2,4,12,150.9,jra
202610020405,2026-07-05,5,小倉,アシャカブラーヴ,3,5,11,134.5,jra
202610020405,2026-07-05,5,小倉,オーラムミーティア,7,6,9,41.5,jra
202610020405,2026-07-05,5,小倉,ウィモウェ,12,7,10,43.3,jra
202610020405,2026-07-05,5,小倉,ジャンゴッド,9,8,1,1.7,jra
202610020405,2026-07-05,5,小倉,ヴェールダムール,10,9,3,7.9,jra
202610020405,2026-07-05,5,小倉,ゴルディアス,5,10,5,12.2,jra
202610020405,2026-07-05,5,小倉,ロードフェルム,4,11,8,25.2,jra
202610020405,2026-07-05,5,小倉,タイセイルミナス,6,12,2,7.5,jra
202610020406,2026-07-05,6,小倉,タケルレジェンド,1,1,1,2.7,jra
202610020406,2026-07-05,6,小倉,ファラオクィーン,7,2,3,4.8,jra
202610020406,2026-07-05,6,小倉,ジョウショーツヨシ,9,3,2,2.9,jra
202610020406,2026-07-05,6,小倉,ヴェルヴィエ,2,4,6,19.2,jra
202610020406,2026-07-05,6,小倉,ボビーザグレート,6,5,5,17.6,jra
202610020406,2026-07-05,6,小倉,エボニーウイング,3,6,4,8.2,jra
202610020406,2026-07-05,6,小倉,シュライアハフト,11,7,9,63.8,jra
202610020406,2026-07-05,6,小倉,ファータカエリ,5,8,8,40.3,jra
202610020406,2026-07-05,6,小倉,トリオノチカラ,10,9,7,22.4,jra
202610020406,2026-07-05,6,小倉,アテンド,4,10,11,81.5,jra
202610020406,2026-07-05,6,小倉,アイルエクラ,8,11,10,65.8,jra
202610020407,2026-07-05,7,小倉,ドラムメジャー,1,1,2,4.5,jra
202610020407,2026-07-05,7,小倉,ホッコームジカ,13,2,8,35.8,jra
202610020407,2026-07-05,7,小倉,トウカイジーク,7,3,3,6.2,jra
202610020407,2026-07-05,7,小倉,ケイアイブラック,12,4,5,15.7,jra
202610020407,2026-07-05,7,小倉,メイショウジーニー,6,5,14,121.4,jra
202610020407,2026-07-05,7,小倉,ファイティンアスク,8,6,6,16.6,jra
202610020407,2026-07-05,7,小倉,ベルフィーノ,16,7,9,39.0,jra
202610020407,2026-07-05,7,小倉,キャンディーズ,4,8,13,98.7,jra
202610020407,2026-07-05,7,小倉,グロリアスニケ,15,9,15,151.4,jra
202610020407,2026-07-05,7,小倉,タワーオブバベル,2,10,4,8.6,jra
202610020407,2026-07-05,7,小倉,ファーストアタック,5,11,7,16.9,jra
202610020407,2026-07-05,7,小倉,ルルハート,11,12,10,53.8,jra
202610020407,2026-07-05,7,小倉,サウンドヴィヴァン,3,13,11,58.5,jra
202610020407,2026-07-05,7,小倉,アッセクシー,10,14,16,177.3,jra
202610020407,2026-07-05,7,小倉,ナムラオットー,9,15,12,70.2,jra
202610020407,2026-07-05,7,小倉,パトローナス,14,16,1,2.2,jra
202610020408,2026-07-05,8,小倉,サトノアイボリー,3,1,4,6.3,jra
202610020408,2026-07-05,8,小倉,ビヨンドザドリーム,9,2,7,25.8,jra
202610020408,2026-07-05,8,小倉,ワンダフルボンド,5,3,1,2.7,jra
202610020408,2026-07-05,8,小倉,ヨカオウ,10,4,2,3.8,jra
202610020408,2026-07-05,8,小倉,クラウディアイ,6,5,5,7.0,jra
202610020408,2026-07-05,8,小倉,シンドリームシン,1,6,3,5.3,jra
202610020408,2026-07-05,8,小倉,レイデラティエラ,7,7,8,41.4,jra
202610020408,2026-07-05,8,小倉,オモイヲノセテ,8,8,6,14.4,jra
202610020408,2026-07-05,8,小倉,ラマヌジャン,4,9,9,92.9,jra
202610020408,2026-07-05,8,小倉,アスタールテニウム,2,10,10,221.2,jra
202610020409,2026-07-05,9,小倉,アクロフェイズ,5,1,1,1.7,jra
202610020409,2026-07-05,9,小倉,ダークマルス,2,2,2,2.6,jra
202610020409,2026-07-05,9,小倉,ムスクレスト,6,3,3,5.7,jra
202610020409,2026-07-05,9,小倉,ハレアカラフラ,8,4,6,30.2,jra
202610020409,2026-07-05,9,小倉,ウィテカービート,7,5,7,61.8,jra
202610020409,2026-07-05,9,小倉,ナスノソナタ,1,6,8,149.3,jra
202610020409,2026-07-05,9,小倉,サトノブリジャール,4,7,5,29.5,jra
202610020410,2026-07-05,10,小倉,マジックローズ,9,1,1,3.1,jra
202610020410,2026-07-05,10,小倉,タマモナポリ,14,2,12,58.1,jra
202610020410,2026-07-05,10,小倉,ワイノナオミ,13,3,10,31.5,jra
202610020410,2026-07-05,10,小倉,ホウショウマリス,2,4,3,4.9,jra
